0.930373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6256,0,black
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9729,0,black
0.932755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0336,0,black
0.966151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2747,0,black
0.920996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4632,0,black
0.984681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4868,0,black
0.906388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5143,0,black
0.987644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0354,0,black
0.963788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5422,0,black
0.962142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.699,0,black
0.000773994,0,0,0,0,0.952012,0,0,0,0,0,0,0,0,0,0,246.848,0.801409,green
0.000746826,0,0,0,0,0.974608,0,0,0,0,0,0,0,0,0,0,248.605,0.802868,green
0.00074129,0,0,0,0,0.972572,0,0,0,0,0,0,0,0,0,0,248.588,0.80417,green
0.000685401,0,0,0,0,0.992461,0,0,0,0,0,0,0,0,0,0,249.361,0.806498,green
0.000591017,0,0,0,0,0.999409,0,0,0,0,0,0,0,0,0,0,250.077,0.807132,green
0.000771605,0,0,0,0,0.950617,0,0,0,0,0,0,0,0,0,0,247.707,0.803049,green
0.000706714,0,0,0,0,0.991519,0,0,0,0,0,0,0,0,0,0,249.847,0.806859,green
0.000788644,0,0,0,0,0.951893,0,0,0,0,0,0,0,0,0,0,247.338,0.802664,green
0.000747384,0,0,0,0,0.964126,0,0,0,0,0,0,0,0,0,0,248.195,0.803284,green
0.000821018,0,0,0,0,0.921182,0,0,0,0,0,0,0,0,0,0,246.73,0.79681,green
0.00069979,0,0,0,0,0.985304,0,0,0,0,0,0,0,0,0,0,248.151,0.802751,green
0.000732601,0,0,0,0,0.975824,0,0,0,0,0,0,0,0,0,0,249.102,0.805423,green
0.00070922,0,0,0,0,0.987943,0,0,0,0,0,0,0,0,0,0,249.317,0.805059,green
0.000702247,0,0,0,0,0.995787,0,0,0,0,0,0,0,0,0,0,249.356,0.805361,green
0.000773395,0,0,0,0,0.962877,0,0,0,0,0,0,0,0,0,0,249.788,0.805651,green
0.000733676,0,0,0,0,0.957447,0,0,0,0,0,0,0,0,0,0,248.448,0.801134,green
0.000759301,0,0,0,0,0.970387,0,0,0,0,0,0,0,0,0,0,248.522,0.804958,green
0.00067981,0,0,0,0,0.990483,0,0,0,0,0,0,0,0,0,0,248.936,0.803457,green
0.000685871,0,0,0,0,0.98834,0,0,0,0,0,0,0,0,0,0,248.117,0.803031,green
0.000682594,0,0,0,0,0.991126,0,0,0,0,0,0,0,0,0,0,248.592,0.801423,green
0.000777001,0,0,0,0,0.967366,0,0,0,0,0,0,0,0,0,0,247.988,0.800747,green
0.000710227,0,0,0,0,0.972301,0,0,0,0,0,0,0,0,0,0,249.333,0.804157,green
0.000745712,0,0,0,0,0.948546,0,0,0,0,0,0,0,0,0,0,247.831,0.801242,green
0.000685871,0,0,0,0,0.991084,0,0,0,0,0,0,0,0,0,0,249.621,0.804702,green
0.000753012,0,0,0,0,0.953313,0,0,0,0,0,0,0,0,0,0,247.184,0.796931,green
0.00076746,0,0,0,0,0.947045,0,0,0,0,0,0,0,0,0,0,247.028,0.799113,green
0.000786164,0,0,0,0,0.966195,0,0,0,0,0,0,0,0,0,0,248.465,0.801967,green
0.00070373,0,0,0,0,0.993666,0,0,0,0,0,0,0,0,0,0,249.771,0.803869,green
0.00078125,0,0,0,0,0.946875,0,0,0,0,0,0,0,0,0,0,245.955,0.796311,green
0.000818331,0,0,0,0,0.922259,0,0,0,0,0,0,0,0,0,0,245.997,0.799377,green
0.000679348,0,0,0,0,0.98981,0,0,0,0,0,0,0,0,0,0,248.35,0.801321,green
0.000587544,0,0,0,0,0.999412,0,0,0,0,0,0,0,0,0,0,249.77,0.804013,green
0.000587544,0,0,0,0,0.999412,0,0,0,0,0,0,0,0,0,0,249.771,0.804022,green
0.000687758,0,0,0,0,0.986245,0,0,0,0,0,0,0,0,0,0,248.561,0.801011,green
0.000682594,0,0,0,0,0.991126,0,0,0,0,0,0,0,0,0,0,249.558,0.804281,green
0.000726216,0,0,0,0,0.973856,0,0,0,0,0,0,0,0,0,0,247.922,0.800809,green
0.000820345,0,0,0,0,0.915505,0,0,0,0,0,0,0,0,0,0,245.733,0.794631,green
0.000686342,0,0,0,0,0.991764,0,0,0,0,0,0,0,0,0,0,248.352,0.802365,green
0.000827815,0,0,0,0,0.916391,0,0,0,0,0,0,0,0,0,0,246.2,0.794255,green
0.000704722,0,0,0,0,0.989429,0,0,0,0,0,0,0,0,0,0,248.898,0.799992,green
0.000746269,0,0,0,0,0.952985,0,0,0,0,0,0,0,0,0,0,246.663,0.797933,green
0.000746269,0,0,0,0,0.952985,0,0,0,0,0,0,0,0,0,0,246.365,0.793788,green
0.000748503,0,0,0,0,0.967066,0,0,0,0,0,0,0,0,0,0,247.902,0.79769,green
0.000684463,0,0,0,0,0.990418,0,0,0,0,0,0,0,0,0,0,249.628,0.80392,green
0.000737463,0,0,0,0,0.967552,0,0,0,0,0,0,0,0,0,0,248.913,0.80178,green
0.000740741,0,0,0,0,0.975556,0,0,0,0,0,0,0,0,0,0,246.59,0.798081,green
0.00076746,0,0,0,0,0.947045,0,0,0,0,0,0,0,0,0,0,247.028,0.799113,green
0.000771605,0,0,0,0,0.950617,0,0,0,0,0,0,0,0,0,0,247.707,0.803049,green
0.000773994,0,0,0,0,0.952012,0,0,0,0,0,0,0,0,0,0,246.848,0.801409,green
0.000746826,0,0,0,0,0.974608,0,0,0,0,0,0,0,0,0,0,248.605,0.802868,green
0.259883,0,0,0,0,0,0,0,0.773792,0.0197657,0,0,0,0,0,0,249.575,0.392989,blue
0.231393,0,0,0,0,0,0,0,0.805453,0.0198968,0,0,0,0,0,0,249.511,0.402687,blue
0.237668,0,0,0,0,0,0,0,0.772795,0.019432,0,0,0,0,0,0,248.917,0.401254,blue
0.239847,0,0,0,0,0,0,0,0.827586,0.0206897,0,0,0,0,0,0,249.899,0.417856,blue
0.257669,0,0,0,0,0,0,0,0.812445,0.0236635,0,0,0,0,0,0,248.655,0.402226,blue
0.208703,0,0,0,0,0,0,0,0.839645,0.0209508,0,0,0,0,0,0,248.152,0.419186,blue
0.205052,0,0,0,0,0,0,0,0.804606,0.0193165,0,0,0,0,0,0,251.096,0.412027,blue
0.194669,0,0,0,0,0,0,0,0.852181,0.0201939,0,0,0,0,0,0,248.336,0.428895,blue
0.174543,0,0,0,0,0,0,0,0.809451,0.0190549,0,0,0,0,0,0,249.09,0.415242,blue
0.19708,0,0,0,0,0,0,0,0.862044,0.0189781,0,0,0,0,0,0,250.05,0.429175,blue
0.181102,0,0,0,0,0,0,0,0.801837,0.0170604,0,0,0,0,0,0,250.95,0.410511,blue
0.212185,0,0,0,0,0,0,0,0.77591,0.0189076,0,0,0,0,0,0,250.651,0.401483,blue
0.179554,0,0,0,0,0,0,0,0.801442,0.0190039,0,0,0,0,0,0,250.558,0.410734,blue
0.239492,0,0,0,0,0,0,0,0.810468,0.0182395,0,0,0,0,0,0,248.014,0.404758,blue
0.194608,0,0,0,0,0,0,0,0.808762,0.021904,0,0,0,0,0,0,249.045,0.412246,blue
0.247803,0,0,0,0,0,0,0,0.800527,0.016696,0,0,0,0,0,0,250.165,0.40271,blue
0.220383,0,0,0,0,0,0,0,0.764808,0.0148084,0,0,0,0,0,0,250.482,0.388455,blue
0.112845,0,0,0,0,0,0,0,0.889556,0.0240096,0,0,0,0,0,0,246.708,0.450065,blue
0.280168,0,0,0,0,0,0,0,0.783841,0.0220357,0,0,0,0,0,0,249.772,0.397675,blue
0.202675,0,0,0,0,0,0,0,0.798354,0.0216049,0,0,0,0,0,0,249.495,0.407589,blue
0.238241,0,0,0,0,0,0,0,0.759714,0.0194274,0,0,0,0,0,0,249.843,0.384981,blue
0.209189,0,0,0,0,0,0,0,0.774194,0.0166178,0,0,0,0,0,0,250.309,0.392406,blue
0.21308,0,0,0,0,0,0,0,0.772152,0.0147679,0,0,0,0,0,0,250.21,0.390484,blue
0.118932,0,0,0,0,0,0,0,0.86165,0.0194175,0,0,0,0,0,0,249.852,0.435762,blue
0.189987,0,0,0,0,0,0,0,0.827985,0.0179718,0,0,0,0,0,0,249.845,0.413116,blue
0.0544413,0,0,0,0,0,0,0,0.925501,0.0229226,0,0,0,0,0,0,248.249,0.468498,blue
0.048951,0,0,0,0,0,0,0,0.941259,0.0223776,0,0,0,0,0,0,248.449,0.471608,blue
0.237467,0,0,0,0,0,0,0,0.771768,0.0184697,0,0,0,0,0,0,249.474,0.389122,blue
0.190476,0,0,0,0,0,0,0,0.814286,0.0166667,0,0,0,0,0,0,248.583,0.409922,blue
0.241379,0,0,0,0,0,0,0,0.799261,0.0184729,0,0,0,0,0,0,249.15,0.402435,blue
0.156098,0,0,0,0,0,0,0,0.830488,0.0207317,0,0,0,0,0,0,249.429,0.420453,blue
0.21519,0,0,0,0,0,0,0,0.797468,0.018412,0,0,0,0,0,0,248.829,0.406328,blue
0.125,0,0,0,0,0,0,0,0.857456,0.0186404,0,0,0,0,0,0,248.775,0.440497,blue
0.232657,0,0,0,0,0,0,0,0.763113,0.0152284,0,0,0,0,0,0,249.058,0.392156,blue
0.165474,0,0,0,0,0,0,0,0.834526,0.0205725,0,0,0,0,0,0,249.453,0.424525,blue
0.227914,0,0,0,0,0,0,0,0.757238,0.0148478,0,0,0,0,0,0,250.752,0.385336,blue
0.213393,0,0,0,0,0,0,0,0.836607,0.0196429,0,0,0,0,0,0,248.8,0.418362,blue
0.19729,0,0,0,0,0,0,0,0.81287,0.0203218,0,0,0,0,0,0,249.804,0.414019,blue
0.141954,0,0,0,0,0,0,0,0.837667,0.0203795,0,0,0,0,0,0,250.616,0.43001,blue
0.248814,0,0,0,0,0,0,0,0.794576,0.0216949,0,0,0,0,0,0,248.985,0.402995,blue
0.248914,0,0,0,0,0,0,0,0.785227,0.0204842,0,0,0,0,0,0,249.6,0.396834,blue
0.235049,0,0,0,0,0,0,0,0.74675,0.0182007,0,0,0,0,0,0,250.722,0.383687,blue
0.243077,0,0,0,0,0,0,0,0.776,0.0215385,0,0,0,0,0,0,250.544,0.393643,blue
0.235922,0,0,0,0,0,0,0,0.746295,0.0225252,0.000592768,0,0,0,0,0,248.979,0.382328,blue
0.244848,0,0,0,0,0,0,0,0.815758,0.0230303,0,0,0,0,0,0,248.965,0.409694,blue
0.262484,0,0,0,0,0,0,0,0.800256,0.0243278,0,0,0,0,0,0,250.371,0.409626,blue
0.249253,0,0,0,0,0,0,0,0.806336,0.0227137,0,0,0,0,0,0,249.94,0.412312,blue
0.210287,0,0,0,0,0,0,0,0.770045,0.0196672,0,0,0,0,0,0,250.521,0.395412,blue
0.232183,0,0,0,0,0,0,0,0.768931,0.0222717,0,0,0,0,0,0,249.507,0.395734,blue
0.245414,0,0,0,0,0,0,0,0.819734,0.0253004,0,0,0,0,0,0,249.3,0.412636,blue
0.968696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.148,0.706363,red
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.904,0.708262,red
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.818,0.707568,red
0.992224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.201,0.703813,red
0.968912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.815,0.709189,red
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.748,0.707336,red
0.98505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.972,0.705647,red
0.995283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.544,0.702677,red
0.987597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.425,0.701937,red
0.979933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.664,0.70344,red
0.980031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.739,0.705152,red
0.986196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.434,0.708633,red
0.997245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.51,0.705617,red
0.972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.069,0.706947,red
0.994832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.877,0.712977,red
0.994406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.076,0.715519,red
0.977685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.462,0.705718,red
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.423,0.71268,red
0.98951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.902,0.71081,red
0.981013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.308,0.703677,red
0.970507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.094,0.702571,red
0.989045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.785,0.711838,red
0.993522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.669,0.708511,red
0.990805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.484,0.709823,red
0.98945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.341,0.703935,red
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.659,0.707307,red
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.553,0.707901,red
0.994792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.393,0.705072,red
0.980284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.007,0.70897,red
0.972995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.934,0.70122,red
0.97524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.784,0.703139,red
0.959967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.217,0.69835,red
0.973311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.388,0.708311,red
0.965909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.58,0.705414,red
0.947615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.624,0.702729,red
0.994887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.961,0.704793,red
0.964286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.344,0.704742,red
0.993151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.548,0.709746,red
0.953488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.458,0.701158,red
1.01402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.824,0.716953,red
0.960173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.928,0.706295,red
0.955459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.307,0.705419,red
0.960504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.266,0.703789,red
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.639,0.708016,red
0.996183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.859,0.704971,red
0.993916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.469,0.706273,red
0.980116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.969,0.706133,red
0.994207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.426,0.706974,red
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.603,0.707656,red
0.994382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.133,0.70705,red
0.974563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.452,0.707351,red
0.993387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.504,0.703415,red
0.97411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.676,0.698485,red
0.965819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.936,0.702094,red
0.959272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.211,0.701713,red
0.962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.686,0.706866,red
0.977186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.922,0.701091,red
0.958719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.944,0.706484,red
0.997004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.432,0.704876,red
0.992441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.94,0.70279,red
